,lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_parahippocampal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_frontalpole,lh_temporalpole,lh_transversetemporal,lh_insula,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_parahippocampal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_frontalpole,rh_temporalpole,rh_transversetemporal,rh_insula
lh_bankssts,0.0,0.11225292359261767,0.21065065660439114,0.08856562952792635,0.08223766378113262,0.16580832420697383,0.21316142300900334,0.1605588464736441,0.14953795592806773,0.1304585020325178,0.18716654111106837,0.1317671323647945,0.15311704914507018,0.17678092048147842,0.15917518949970227,0.1787252983025756,0.19861443659003666,0.11028705175992318,0.1782248491251464,0.10048367771577468,0.1535568258693176,0.16589135727976367,0.23949295454312797,0.24613421966379184,0.12694870219836332,0.20957129802711205,0.20756291471096502,0.17635619294443927,0.2327719433354898,0.2291532960522206,0.0650103613213172,0.07317720376093735,0.1645193226671774,0.15284878185703052,0.26741339825016486,0.11959593215477954,0.2379666715745303,0.09991252166718594,0.10606069268721725,0.19682915599651163,0.23871201554929722,0.1578440079212942,0.14889430095423858,0.13491897890200438,0.16829815543989535,0.15277897610356583,0.14316075575436013,0.1950622338074392,0.1575957479241957,0.21885811726658083,0.21122442711887088,0.11093050128050308,0.18437315007253746,0.10150445967699319,0.15936432189864674,0.1869521929157647,0.2217721106755639,0.2466684047931061,0.1352048867745588,0.17772699182057708,0.2213815703971705,0.18588670317918857,0.23244366444361245,0.22805486538670608,0.0699259947660518,0.075471644993471,0.1565295973630362,0.14463909415190399
lh_caudalanteriorcingulate,0.11225292359261767,0.0,0.10708513005848977,0.08853966681282434,0.06280700308855074,0.1292767873131021,0.11850922567024506,0.11815422562204829,0.15490755023559982,0.12494803844101655,0.11012788005622932,0.13677435651202013,0.12225775695065681,0.10222912681019515,0.12261278506585867,0.10326433534517343,0.10396092446687583,0.07912792872552776,0.09316149612670564,0.11760957945961521,0.11326408965626202,0.18156157104095835,0.11615946516163739,0.13018907678274477,0.1343267232423235,0.14365929601395552,0.12167520871401685,0.11499671438361003,0.10213425614146844,0.11760668301876058,0.05715020739541097,0.060811775500626816,0.10172133330972057,0.07791740000094188,0.10408367799166326,0.26426141531925373,0.10886845931179871,0.09652408929171089,0.078901215797748,0.12321555607709114,0.10707008103249065,0.13058767666220156,0.16464710752111114,0.1366820584726565,0.12141312351002209,0.13800175253854632,0.1158119587597944,0.10653485770964687,0.12517740043880296,0.11741746664590418,0.10635698038900472,0.08669943072454782,0.10301431955348998,0.1224748351046381,0.11450888082671196,0.16718133638737726,0.10858584913006991,0.12955251678027283,0.16884089785472053,0.14137958158104588,0.11507427527863112,0.11525211631596426,0.09891361539327818,0.12036755848481394,0.057025732854308536,0.06080102433956049,0.1048708697804962,0.08183741839039207
lh_caudalmiddlefrontal,0.21065065660439114,0.10708513005848977,0.0,0.09300114129442248,0.09069246407457454,0.19783003438999447,0.31118181634522196,0.21466133333049123,0.14998028316679782,0.18415835822343835,0.2160186502463356,0.1295724012898315,0.17068087675210342,0.23789970258350576,0.13305794679454633,0.1653903307930089,0.2409720333620181,0.16202356651062563,0.23369475643816218,0.09254610005515582,0.18181298537902035,0.14140863499948123,0.30840372167004726,0.2711034764656854,0.11940712844174149,0.28364750833717794,0.2727333443365213,0.2329561189215165,0.2718547683956522,0.34534057931473744,0.0827494450326117,0.09176343158967241,0.1482542811546331,0.11065284084565442,0.19758513895196392,0.1380551875267009,0.3284353055817631,0.12158616036097142,0.11586231034693427,0.2105781254547495,0.3800353102526985,0.20861082425206928,0.14281543710470057,0.18798016863796874,0.19676199188729077,0.1447381226015713,0.17866931448133108,0.2600501821052813,0.1668573470583237,0.20637391755159745,0.25721386912400335,0.16452988060935447,0.2664291992878671,0.09628624264140537,0.19362198883689152,0.16433778291496692,0.3005644744604451,0.29547476770634434,0.13829206414625828,0.25116244235273216,0.2968938794757827,0.26294563780357527,0.256164590241653,0.3075273998406856,0.09228101438371154,0.09491355594694958,0.1459511652325068,0.11260409901275437
lh_cuneus,0.08856562952792635,0.08853966681282434,0.09300114129442248,0.0,0.06138530318982688,0.09860641249695322,0.11523758541221989,0.11244721699735342,0.1124364926059628,0.19779212286565426,0.09608304519189403,0.21201622317715146,0.12987420652780657,0.09149555461168823,0.10417352700771779,0.10448382877527937,0.09463179327339584,0.08822810174296368,0.089040087403805,0.14072005337021518,0.16532220729974423,0.09326096977061642,0.09795624787193408,0.1115860076498386,0.07847253331403906,0.12840700850088316,0.08058106941175847,0.14214429807374293,0.08517742965867209,0.10434878483914689,0.07958675785318695,0.06058966533340277,0.08557537978343915,0.06620545331426055,0.09219304944561138,0.09743416362187317,0.08160767027390917,0.23823195455785984,0.0668945913761632,0.09465878769028944,0.11557947860364724,0.11350259756114345,0.11462519998731803,0.18199727681745073,0.10459374229070001,0.2158880062769637,0.11414939344316995,0.10198518582391132,0.10899987640453292,0.0999342014332199,0.0886206032760647,0.08421324869591998,0.09295785528687257,0.17823672569917728,0.16804033601708507,0.08703539760429423,0.09721304871443971,0.1165515861022443,0.09224745224208018,0.10662308032802996,0.08648852889698438,0.1466341462036767,0.08637196939595493,0.10861531882021881,0.061925954070988956,0.058903763813919284,0.07997485240601954,0.0687060348564794
lh_entorhinal,0.08223766378113262,0.06280700308855074,0.09069246407457454,0.06138530318982688,0.0,0.10083588115263521,0.08449253502917299,0.11816053312729961,0.10147142441676132,0.08784288407040171,0.12693074447710948,0.07887377732340754,0.11946617956380125,0.12417225038381412,0.1100225190343808,0.0852017824993863,0.09607229809155626,0.13186864398315212,0.1021507537276658,0.05289726345578425,0.08872319725907837,0.08149392408996467,0.09759296493020987,0.08884894676205854,0.09937150986109888,0.09272729675453882,0.11428024252182999,0.07740595786350372,0.12061811445324674,0.09175774766481844,0.0940775671415863,0.15366822734557506,0.08045077001068172,0.08034847341250358,0.077888059319671,0.06889642895078418,0.09340606732262882,0.08695883743155008,0.21374931658397092,0.10344190171034598,0.09977970357366958,0.11153200721802489,0.10012724880577577,0.09953707714905873,0.1214613358191761,0.09004430074094401,0.11866197549813061,0.11985361954461113,0.08613567927853162,0.09300460476631343,0.09670980309427643,0.12585328346288893,0.10920114966702267,0.05701761150302444,0.08803566624070715,0.08786453214874312,0.1044789446677659,0.09385203498491516,0.08289284238002989,0.10026028816003855,0.11723449430413803,0.0851882093326383,0.11274360956855141,0.10782667745230985,0.12734712880501267,0.14881405548392065,0.06513569129225806,0.08033471205322203
lh_fusiform,0.16580832420697383,0.1292767873131021,0.19783003438999447,0.09860641249695322,0.10083588115263521,0.0,0.24462826525123255,0.2692995606299101,0.20988367862985127,0.16906020300375116,0.20629759699425543,0.15725563051977542,0.22206235903553892,0.21829280689332173,0.17655066020005092,0.1555498745812539,0.17920802599001695,0.12423776885290362,0.14884267966591927,0.1003339391660635,0.15606079430183661,0.18807478566742566,0.21051380836770792,0.2398579194300982,0.15126487038795303,0.26214080394212946,0.24093319560540008,0.1556599417486384,0.21207049318299037,0.2037963657082673,0.07406532833231483,0.0932764954133847,0.18162554427882896,0.11270216304081934,0.18339922664666022,0.17910121715390917,0.21477037547373504,0.10636155683124499,0.12850903034138197,0.3728956611549452,0.23639613755357233,0.2917066365002289,0.19346549146620529,0.1914700648109837,0.2607265692060852,0.169355015568354,0.2041664613612473,0.24862952368065938,0.18249590314727848,0.18310522920384995,0.19877720244700198,0.13179112201148704,0.18407244653650523,0.106382305620454,0.14831220152415436,0.21104197257625437,0.21404071047235795,0.256047806045575,0.20124485243280307,0.28539498238938926,0.2406613247727134,0.1731178226950032,0.19019841541611,0.22422870732388597,0.0820441695645774,0.08853739366125354,0.13934222820956238,0.11408239973427374
lh_inferiorparietal,0.21316142300900334,0.11850922567024506,0.31118181634522196,0.11523758541221989,0.08449253502917299,0.24462826525123255,0.0,0.2342385312402716,0.1742039814588279,0.24278058279276377,0.22534140623663543,0.16435870048045237,0.20372485260357887,0.2548618431594728,0.153798214239361,0.18630331985008075,0.27158161109481316,0.15537972153337626,0.23624941867162977,0.10533517291575437,0.22115357168646538,0.16131651093184418,0.29976229116200415,0.35792911689966966,0.12086365579434122,0.4414960739750467,0.25837716866137295,0.2968832019815589,0.24472690372929512,0.35796589494692815,0.08657135167266442,0.08660815388754163,0.16611589159891324,0.10690771878929874,0.21317633959764407,0.15360460955600302,0.2991381892347454,0.1462051108166861,0.10980821886482366,0.23341743909472387,0.3735612516454778,0.2583248845644819,0.15700128719541445,0.25282483642598935,0.2238308509939379,0.18827489162851024,0.19776876902692334,0.28244549949603853,0.18412844647199486,0.21305374504113558,0.27190497857855794,0.16176354962811476,0.2743247555158933,0.11341221018673579,0.22021127002680008,0.18663677295467698,0.2813232069484113,0.3529719775717908,0.15038967953020838,0.32434005621928663,0.2821538313987505,0.3498785630936212,0.2346583026234785,0.32468210177616286,0.08897790473024411,0.08671611127816407,0.1486170674128012,0.10891950330609025
lh_inferiortemporal,0.1605588464736441,0.11815422562204829,0.21466133333049123,0.11244721699735342,0.11816053312729961,0.2692995606299101,0.2342385312402716,0.0,0.19660143354141082,0.1885919179339691,0.2374368814214573,0.16237143841405274,0.25996096417570175,0.3321275756951978,0.18362051600403922,0.16467927430524262,0.20893217019438642,0.1807495851090763,0.20093318622056147,0.10249221960824013,0.18641576722799033,0.14854769819294664,0.23736134259521857,0.22077561175132276,0.17167482713859472,0.2661345923646697,0.27301108689841774,0.17068174132481276,0.2556892568469785,0.23521040463767068,0.09159969593935913,0.11406326488442017,0.13836708546856705,0.10357343062877854,0.17217344536225784,0.15009111278310322,0.2167098334286955,0.14205202907210748,0.15727536441207932,0.2545091235176036,0.27195996441494896,0.36314222742506264,0.17921264063773232,0.2146161321395174,0.26993589395306405,0.18699405646425804,0.25340061532796665,0.3473546625195965,0.20792189400678976,0.16802281244368808,0.22607109681536833,0.1826039205668702,0.24267950095851704,0.10882441708667766,0.19401823977189384,0.17617710984132154,0.24806846283424355,0.23302460532451913,0.1650562818737744,0.3038008924684482,0.26683024158954105,0.19477844463268856,0.23643603176911437,0.2522395690201781,0.10428585487442303,0.1158754331910251,0.11251820787528356,0.10179834164076326
lh_isthmuscingulate,0.14953795592806773,0.15490755023559982,0.14998028316679782,0.1124364926059628,0.10147142441676132,0.20988367862985127,0.1742039814588279,0.19660143354141082,0.0,0.16905799041760958,0.20499284273005947,0.19225694248617475,0.20061125990826437,0.16322714936154467,0.16024243098841634,0.1442357841171888,0.15646241466903357,0.12698268865020948,0.13838937063080356,0.11268303877731171,0.16609061433726408,0.2389548054742023,0.1703016919662165,0.18985194097123861,0.20380223797801889,0.20280522521446426,0.18498024113612432,0.13333712338983794,0.1596383138835754,0.1639346150472477,0.07638547452997385,0.08860073281545779,0.14186886696442177,0.10759685735338886,0.14625414354169697,0.19565395801369112,0.1551387204985756,0.12819783202507942,0.13843872609138527,0.194097836999854,0.17149910285375547,0.24386167803454903,0.3597166342576836,0.19131627440018528,0.2362307448958752,0.20359364211029257,0.18644859008727988,0.19013458629922245,0.15534438375040507,0.1813112970927679,0.15718375707265322,0.13794747013014033,0.15665645364334208,0.13120797524191297,0.15575379033819026,0.22939769504009067,0.16831775493368326,0.19618801071984313,0.2626775525596141,0.21696660154246494,0.18661025287457686,0.14458522191334888,0.15822949960957833,0.17877478982457115,0.08158238936181754,0.09331703679183152,0.12101061507698503,0.11821677762097814
lh_lateraloccipital,0.1304585020325178,0.12494803844101655,0.18415835822343835,0.19779212286565426,0.08784288407040171,0.16906020300375116,0.24278058279276377,0.1885919179339691,0.16905799041760958,0.0,0.14979544876925746,0.24665472376234168,0.19029612607905722,0.1647596682658132,0.1355532859239397,0.16114800282548702,0.16147195276483528,0.1437099804749669,0.14573579756887506,0.13324029266091578,0.25719933331347233,0.14328997324269074,0.18412826038038557,0.2037307408474478,0.10302235588245633,0.2658678099340427,0.15378413794165566,0.24236136124715482,0.14556195143461473,0.19411766132448102,0.09447729815129449,0.0845253215551817,0.11547805975658185,0.0759562797129267,0.12791727076579487,0.1585216153682442,0.15351540660205226,0.2330506430356069,0.10560840131614936,0.16243684539687142,0.21096462823360992,0.20659652888180857,0.16306611126499398,0.41047879873929466,0.16417121597181897,0.2721697375476938,0.18104618943859926,0.18204879844080057,0.163162081513262,0.17619951001049483,0.1474426582565825,0.1467267188093889,0.16499915755303143,0.17498944687194853,0.2340387167069289,0.1377399767730411,0.17968060110823356,0.20432638864567323,0.13600425896817056,0.22801937833607502,0.1691906720978166,0.2601603095777895,0.1380801757266517,0.1913417657226621,0.09003756860419512,0.08500475948427524,0.1080368807166993,0.0777754649030728
lh_lateralorbitofrontal,0.18716654111106837,0.11012788005622932,0.2160186502463356,0.09608304519189403,0.12693074447710948,0.20629759699425543,0.22534140623663543,0.2374368814214573,0.20499284273005947,0.14979544876925746,0.0,0.1328665858771269,0.2278660978966596,0.23483948578865926,0.15499029995514363,0.1629743697118391,0.2232131566042838,0.19714688752067203,0.2183803152272739,0.08574395378117869,0.17599461074973755,0.14886551346049606,0.2333714563566853,0.25287687179135954,0.15853347041206634,0.2204972149900857,0.2870037128453771,0.15091659671586208,0.2510198756040322,0.23752578165245977,0.09321149292614814,0.1155431504182828,0.1349948451157524,0.13152530828073847,0.16933309191776408,0.13065040734937822,0.24306276869634924,0.1181244331519923,0.15944592475125557,0.2089537121574392,0.2484883412147401,0.2603251787737095,0.17593869036388352,0.16819346934094043,0.3089002698849174,0.15241968949012935,0.20111085763992345,0.29010113851150005,0.14892278353469682,0.19804259121105508,0.2456075596452398,0.20143943948949516,0.259688574132975,0.09310951801356325,0.17235364557413943,0.20362814313760805,0.23403388268925301,0.24436176253224287,0.16217870732981535,0.2297185056598561,0.3112951610839932,0.1809430512417614,0.2347655266592644,0.25530778352384315,0.10587771608876352,0.11721387854115359,0.11447642257258632,0.14468317714560694
lh_lingual,0.1317671323647945,0.13677435651202013,0.1295724012898315,0.21201622317715146,0.07887377732340754,0.15725563051977542,0.16435870048045237,0.16237143841405274,0.19225694248617475,0.24665472376234168,0.1328665858771269,0.0,0.16670750142692167,0.1251508698768525,0.15213269354370762,0.13770393025727468,0.13099077204942147,0.09905992591686431,0.11660082752677947,0.178935301676167,0.2113474152304706,0.16719725685220374,0.14350520677946202,0.16937154212929662,0.1177077987963405,0.20106797476002983,0.12004027277816996,0.1707868829035979,0.12241278920339238,0.14594368951577144,0.07893546163368687,0.07002141799162896,0.12813002440353496,0.09197017499356909,0.14355570037831084,0.16036698952848888,0.12065529360856082,0.22373141527016022,0.09685591764446685,0.1478003743586085,0.15958416190079433,0.16565797273015898,0.18798351332313498,0.2521963149794478,0.1573072347150898,0.355227151436832,0.14720681913879657,0.1461998324869793,0.15881375933907652,0.14667420132990283,0.12148283920562063,0.10317899486214471,0.12626987235622564,0.2176788206446161,0.2043021505638398,0.1482485095268828,0.1410392628207443,0.170845447574474,0.15504545899490776,0.17024599901066964,0.126664512127539,0.18180744873334492,0.12439699060234218,0.15224914510288715,0.07100090371362168,0.07198312991759212,0.11908435132803126,0.09844816054495316
