,lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_parahippocampal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_frontalpole,lh_temporalpole,lh_transversetemporal,lh_insula,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_parahippocampal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_frontalpole,rh_temporalpole,rh_transversetemporal,rh_insula
lh_bankssts,0.0,0.13767175018688524,0.2083729010634505,0.0820538932793015,0.08434596723064536,0.1848242133518451,0.18365312258239913,0.17226967312976427,0.15754696076183033,0.12392549632559942,0.17619222551078634,0.12546964840416194,0.1091838649800281,0.17777490919714026,0.1710509535228795,0.15127260046688185,0.18133740130098397,0.0911529704240773,0.14176506019638999,0.1097038529573982,0.1273535497351597,0.1599812450480931,0.2078840509554591,0.21245390850564447,0.10933125267438698,0.14514046368859473,0.19527461774980173,0.13118547875008138,0.19490984162183794,0.17570430571577436,0.05596141297126243,0.06182369501279386,0.13120102576360063,0.1450518473749729,0.24417141057148956,0.11033600527747563,0.21259885313205504,0.08479945685887254,0.07963104141326285,0.1493856220206041,0.2014275617557004,0.14192381575879054,0.13373809205246243,0.11584123722817476,0.18140067069766458,0.12663675790906395,0.10578000176555155,0.1542693462039299,0.14284573694443875,0.18968332185733908,0.17514250017027805,0.09341022068448152,0.17519630846158554,0.12141508875669887,0.12205190264537166,0.18080479884885592,0.20095743053826862,0.1861597864570446,0.1263654625085243,0.15096131152261513,0.19229097987258506,0.1328795235780635,0.1635891340090047,0.1776920928095978,0.05409664785073137,0.06169235353562736,0.13602912255745986,0.17243209190785183
lh_caudalanteriorcingulate,0.13767175018688524,0.0,0.1343610508193867,0.10791218545537848,0.09565080102083574,0.1742238214374282,0.17021227418457235,0.1410747283349973,0.16947959023748385,0.1401047835434992,0.16788617103133294,0.15955427775765976,0.15599514766867667,0.13984984262802896,0.11647727624838487,0.13496583897804232,0.12381032689026727,0.09649687129743117,0.13156725768174857,0.1266279314325477,0.1423852074097651,0.18712106177248294,0.13382403898840894,0.18304776966339772,0.15728159200392103,0.16812159623985357,0.15188756396283568,0.14738024687021586,0.11804978114191016,0.15466857778554843,0.059648253571783945,0.06089842997938667,0.11543711326864428,0.09081625798031633,0.11144146905704425,0.1553901496121709,0.13309788243453174,0.10465251039767726,0.07856774011011791,0.19697439953429768,0.18604170780363852,0.15196589127380697,0.20167453901738383,0.14292211852380657,0.17603503559465172,0.1533356187869472,0.14464591544101296,0.14179194669993506,0.14370683319876754,0.1261235230714466,0.1489033840232038,0.10077920964707944,0.1316497101420034,0.1440657318652333,0.1336026758806413,0.20808793447650764,0.12223591692992351,0.19153489766768136,0.16190174952611677,0.17137246072572626,0.15530746883281774,0.13366379128065364,0.12462396173699755,0.14081506441034525,0.059879435936337884,0.0565138881989094,0.1231252931231292,0.10577038375803148
lh_caudalmiddlefrontal,0.2083729010634505,0.1343610508193867,0.0,0.10404798471336582,0.11431267660756758,0.2095976129805044,0.25825436971558,0.2247660534409381,0.14716683088176452,0.1784244860950086,0.24387400890617925,0.13367714676070747,0.13675743356953235,0.23601002746295263,0.1432997352947163,0.16737420504655015,0.25861073931449186,0.14311151567755875,0.20480404082841985,0.10131578228052496,0.15799731757141325,0.13301015759538057,0.25451386402224285,0.23049938681465923,0.12587569817327673,0.21919522653702386,0.26781163752157083,0.17324559109241655,0.22396098869298292,0.27536513219580155,0.07670071363165866,0.07731659252333797,0.15228977853428602,0.1320454250545574,0.203476174126591,0.09865897104777362,0.3039040290657165,0.10366612970169535,0.10275875566461491,0.15457384397598037,0.2752116301278798,0.20306330264835337,0.13903843897135684,0.18499943060369084,0.20845430763748155,0.14439611316650644,0.13590082260111613,0.21835279649276274,0.14025140680505183,0.2237918568303195,0.29329473958914104,0.1458642532978525,0.28286444432159114,0.10609247706165233,0.1477554662928387,0.1789259002078641,0.2581903392508972,0.2307040538183685,0.11775461677638274,0.22109100045360847,0.2814325152796993,0.17360300806108417,0.18447288748600182,0.2287918934781062,0.07805936685310613,0.06861896579913329,0.12745847736082846,0.16369677355319234
lh_cuneus,0.0820538932793015,0.10791218545537848,0.10404798471336582,0.0,0.1080875338489099,0.1016895305873175,0.15143410659909806,0.11795912282327861,0.10132420782406748,0.23802367118951606,0.1298556722364204,0.18178761023228016,0.19456184870820264,0.11237589717127976,0.08933831190014703,0.12380269164843213,0.11979531041025868,0.1512203868909969,0.13763285149969684,0.132486135594641,0.20032379010606738,0.09640558641533438,0.1018804308118917,0.12474861062638741,0.0875571218399549,0.17694696788858505,0.11189397512431708,0.20616757140064876,0.10772927939637034,0.14018223518154183,0.10051778950254642,0.07927137066155426,0.09082109299274736,0.06375788742366652,0.07966236187092855,0.08465269538978198,0.11223584516747007,0.29902681618983346,0.10383145568922283,0.09423528018875965,0.1330832250486288,0.12846222946547076,0.10617246570868932,0.22722266636298183,0.12918644176625316,0.2122444182487002,0.16480600319016728,0.11118383206666119,0.09678576740952319,0.11926506041313337,0.11793549200276002,0.1292771752330998,0.121803023753022,0.1643867752633513,0.20126715937424114,0.10498201426735587,0.09527915352329415,0.12844971124017962,0.08687279117173004,0.16578787491179783,0.12777381753532907,0.19043065276766444,0.12437570038185286,0.13513005930417407,0.12422675438469274,0.06378862066547976,0.09089509750246753,0.0696482545307363
lh_entorhinal,0.08434596723064536,0.09565080102083574,0.11431267660756758,0.1080875338489099,0.0,0.1175990492102717,0.13528101288356292,0.16670910325251817,0.12247758749385208,0.15345354602593336,0.14387055815830496,0.11115522392756542,0.13959937076302276,0.1605713200112282,0.10806610404659511,0.12046310680012777,0.12514155915995534,0.14895332916015616,0.11445167439496934,0.07967157035185586,0.11543084614374799,0.09857307373401845,0.12263371488457449,0.12422737686265338,0.11581081710738761,0.1204674110920795,0.14019320811848973,0.11877787660073895,0.1343394700114783,0.12810710158788494,0.09294445782245161,0.12331198699160714,0.07273817602999703,0.07576278475704212,0.08077149227364261,0.09259946866554879,0.1039733106902777,0.1061539924677555,0.21026917225394223,0.11391492556021925,0.13848329514669033,0.19926231131227862,0.12470540857668581,0.16618996117147466,0.1496808975727219,0.12015296153298191,0.15002995837724617,0.1642000403707029,0.12610322702749208,0.11681453173894955,0.12503859383861043,0.1657771036197876,0.12738239150136327,0.08062335715675155,0.11508568933887016,0.11288018455373594,0.11557674221082313,0.1290592216989187,0.1041226756813393,0.1233901515918613,0.1590235186766372,0.11704949971095766,0.13465062253861793,0.12562951704513245,0.08789601498022617,0.10577308783598527,0.07335228388724441,0.07718712184605021
lh_fusiform,0.1848242133518451,0.1742238214374282,0.2095976129805044,0.1016895305873175,0.1175990492102717,0.0,0.2162790085492709,0.26167532963862,0.23340237679162526,0.18418769490308196,0.24771932208674383,0.18065227015541174,0.15895460934767253,0.22851778948479137,0.18035832272991997,0.150351956112706,0.1751731457833424,0.1265240232602432,0.14966575899685125,0.1214896976694112,0.14313376835265834,0.16210852335707163,0.19151523788085328,0.252254975536516,0.17712989772575236,0.1862109083079452,0.24022439778860774,0.14662257575059212,0.17819017122943115,0.1899282029583239,0.0695558047986567,0.08673951776367804,0.1382132188127626,0.12528458630391978,0.1357187741990139,0.13300614133752842,0.18099710099776983,0.11027479036112289,0.10925900244362756,0.299607101549975,0.23418367937280918,0.23392571145028532,0.1933408732241194,0.1930159499024691,0.272200184390603,0.16859357035019396,0.15149404843139133,0.20596180448003643,0.2058040321017647,0.15091818399858917,0.20171175155893825,0.12829778599665262,0.1726241775223943,0.12298783628963293,0.1388099728117925,0.21722337572097966,0.1807674411086827,0.2134562546169512,0.160224848948515,0.19385165628861317,0.20670217487902967,0.13520660794315037,0.163721477132383,0.1741013417523946,0.06975145119462932,0.08176885691836956,0.11574059834392127,0.1503349880069414
lh_inferiorparietal,0.18365312258239913,0.17021227418457235,0.25825436971558,0.15143410659909806,0.13528101288356292,0.2162790085492709,0.0,0.25835029182855945,0.1723995858078863,0.2637758787881192,0.2609771857136322,0.19183510224531303,0.21559962611414107,0.2929676620804087,0.14194037447195085,0.20564532542524802,0.2556105173435285,0.18180190053444956,0.272916322393015,0.14633164118012787,0.25940046061783345,0.15050055731280734,0.22476718541887727,0.2622292718738967,0.13356117424403008,0.3222296097917062,0.2766891498888618,0.29146162900253964,0.2538084843348714,0.349282757909247,0.10249519241833495,0.09270475639036,0.13978695726948706,0.10569561652971154,0.1620879361170966,0.12202078103015043,0.2700257014266464,0.13756429460824388,0.11751034805657821,0.167794610644714,0.3831554256737112,0.22421181704992987,0.17325496072607474,0.2615410675419057,0.23813150625259502,0.19968853174815826,0.20290208116631614,0.2727958785181858,0.15523801398080328,0.2252266058191635,0.27433580693516185,0.19081969639444818,0.2897377112599602,0.14845896567383607,0.2507455677486279,0.20798941790642247,0.21045793880371097,0.3180327902535811,0.1391307067792958,0.3385205741395441,0.32131635215830506,0.26249342353991495,0.24100335224239258,0.2995073611520629,0.10119524430500151,0.07595519779961633,0.1301888093803688,0.1249711764759215
lh_inferiortemporal,0.17226967312976427,0.1410747283349973,0.2247660534409381,0.11795912282327861,0.16670910325251817,0.26167532963862,0.25835029182855945,0.0,0.20133465496710937,0.22075577943683666,0.25145580564354414,0.16615572762935515,0.18524292628589734,0.35461856253179264,0.17353600950375936,0.1582439802419013,0.20438439490370688,0.1721654453303956,0.1719127500556495,0.11359458482337254,0.16258255105005512,0.1369031666847956,0.19905288507331653,0.22418607102157753,0.16042609233253946,0.21906476379274353,0.25353147916887364,0.16160367970748613,0.22868842414220117,0.23882086106037137,0.08180747102808626,0.09904631016359502,0.11007717036711824,0.1052125933526029,0.1295752369349685,0.11562285755441443,0.19593245837393736,0.1241904896569529,0.14445872587933015,0.1819451235846191,0.2649556568309462,0.34648976972325546,0.1697237254452211,0.23366474022667644,0.26969181205867876,0.17022889686472745,0.18986461944007432,0.31940412166379684,0.19723217324189063,0.16101884017994456,0.2134499141931514,0.1737213181914747,0.23052835515894965,0.11454084991155679,0.1611590784547147,0.1823425591902719,0.19439471544263312,0.21637645595103094,0.14315461236337204,0.23997455452471053,0.25362809369785155,0.14972260524619685,0.1971347577702463,0.20953870469021954,0.08201008214267605,0.08941686545813445,0.09987439759958423,0.12040040194981984
lh_isthmuscingulate,0.15754696076183033,0.16947959023748385,0.14716683088176452,0.10132420782406748,0.12247758749385208,0.23340237679162526,0.1723995858078863,0.20133465496710937,0.0,0.1526896002891235,0.20835013450646225,0.1762306678397968,0.1598891509846686,0.1822516796729457,0.15882122413006725,0.1501814661925796,0.14469190028240228,0.11672017100641184,0.12766653876471848,0.12917148100900105,0.13937290730047702,0.21565447963948944,0.15490567856986875,0.1922861478805098,0.2303868718264944,0.14679455605341127,0.1765174418097658,0.12590652988742898,0.14018621220762476,0.16198982871602494,0.06513686418057996,0.07600652337566206,0.11952639517577847,0.11963206916899465,0.1257555932886932,0.1679457780360775,0.12853929004001416,0.10857885136668556,0.10421291084689292,0.2242578536206527,0.19185795953889867,0.17894949320638345,0.2594067222614831,0.15965999325172772,0.2149195892852709,0.16119081907106433,0.15888254969809953,0.16679783633311238,0.20610840387313384,0.14756607160028792,0.1478742665186202,0.11010129798281425,0.1425356121491982,0.13548509641671816,0.13272251731780482,0.19374804071142807,0.14851253757344995,0.17789793268781326,0.20122877596889305,0.15777065032837395,0.1618670377238495,0.11695774801827023,0.14020171106172774,0.14511294365702782,0.06467399923082397,0.07233314291550441,0.11482965846403108,0.1288361293997719
lh_lateraloccipital,0.12392549632559942,0.1401047835434992,0.1784244860950086,0.23802367118951606,0.15345354602593336,0.18418769490308196,0.2637758787881192,0.22075577943683666,0.1526896002891235,0.0,0.21088623507351292,0.2668855511656866,0.2476851224202425,0.2133417154723897,0.1288001966370162,0.1697726133460655,0.1882560729898727,0.19781010881656022,0.19136396751002946,0.1584299884673955,0.24052105400782003,0.12639370364466224,0.16153024655214093,0.19059193378925082,0.11931526513567876,0.30725159560718207,0.18492303613091848,0.25574053747953895,0.1735495249785336,0.22210636504417938,0.10929305949932115,0.09636402270876161,0.11635413646817283,0.08357183940812132,0.11505397188528702,0.10817077497255252,0.18170350002474578,0.2694322051889183,0.1402195508087354,0.140602544671936,0.24019668732234867,0.22497848867413336,0.15735321393246476,0.4546191748271778,0.2132948648838749,0.28385992199901505,0.2057748380472077,0.2050993052110117,0.15068569663365755,0.16810130925621605,0.2084299025950765,0.18134192057250378,0.20017663297862684,0.16433162858294906,0.23930163957447292,0.16780598809858663,0.15177577881953433,0.2093903631705045,0.1145136050815464,0.2965519214061417,0.20645247867277972,0.22201982016502467,0.17243027737637323,0.21921411579078748,0.1233287512000779,0.0786002839384559,0.1064066472534273,0.09482119482763551
