,lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_parahippocampal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_frontalpole,lh_temporalpole,lh_transversetemporal,lh_insula,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_parahippocampal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_frontalpole,rh_temporalpole,rh_transversetemporal,rh_insula
lh_bankssts,0.0,0.14581290129574223,0.21746805696528856,0.11989463925850431,0.09845972821716653,0.2197806538716096,0.2683171358869114,0.2269840372636613,0.1544042717637503,0.1576802986001692,0.1861901351809123,0.154632749528254,0.15330170673081286,0.18571449078629146,0.1263086558132309,0.18088013417622317,0.19849891795770802,0.09700779183247572,0.14653342223427013,0.14499224845143735,0.15216189228669738,0.19734509711562534,0.23171996450952426,0.2663733339878291,0.12931198158024587,0.22527683675937832,0.21993407587671743,0.17886980159937033,0.19685697915973238,0.20025997420784533,0.06309877473364782,0.06288136223664914,0.13336379251623193,0.1217397137923301,0.22370105584655697,0.10932582097090966,0.2093330235225871,0.12174126714094397,0.09832665633035993,0.1930146573659857,0.271344240625751,0.2170354865384335,0.12291073708113326,0.18781593864114257,0.1742032610907242,0.1594223168666553,0.14691317667872492,0.16966828182974084,0.14255512263038878,0.1875494281095546,0.20257013830684212,0.1109504957014342,0.14146159051805376,0.10771041929834252,0.15128433316911574,0.13988697948607973,0.2332304232818813,0.229851091818154,0.12230725426695639,0.225347861702539,0.22386091164811536,0.19048767701611824,0.1775234395299618,0.22473381540422593,0.06223218342491941,0.06489860987576206,0.12527118115796232,0.11849839965925993
lh_caudalanteriorcingulate,0.14581290129574223,0.0,0.12153895247328204,0.10197367240709725,0.09492081450465499,0.17827825574464476,0.1352365763061971,0.1425339890729721,0.18251804203455457,0.12374766443242198,0.14202987135702944,0.13601826449463,0.13606628459235967,0.1287880861561943,0.11856532347012717,0.12644796010546522,0.12293538163990982,0.08786649320305265,0.11125066943910486,0.11043606198455454,0.11279994639685689,0.21404219551329334,0.13545750343453064,0.1538062354475298,0.18933905861309983,0.14552969188986295,0.15065688696451915,0.11589562395724094,0.11816139526009196,0.12500885003912404,0.05745993935506744,0.06379217443642222,0.10822396006497005,0.11664696055810422,0.12947930941586167,0.15451833370657436,0.11375920355799092,0.10748568648893968,0.08994588903622047,0.17154886229368005,0.14391249312815352,0.14850951596221068,0.15692023008813014,0.13045066111239945,0.15758998978051605,0.14965384699348647,0.14130321936111553,0.1207847851027219,0.15579142186996803,0.11845552786222509,0.12660906369215816,0.09365137271676481,0.11535522634776987,0.09925945915050434,0.1114486294124873,0.1696389009546531,0.12979593990383426,0.14507640941950134,0.16774804587590988,0.14839412583179928,0.13331687045942148,0.11607568489715632,0.12005633489681378,0.13603693652190557,0.06126590163483216,0.06588520289586082,0.11151226276594536,0.12263308377175096
lh_caudalmiddlefrontal,0.21746805696528856,0.12153895247328204,0.0,0.1429505852618016,0.10249439776366648,0.19161378884698055,0.30383330983292367,0.21437343758489832,0.14515770923090035,0.18657892261592718,0.224892518042505,0.15938520810039047,0.1452025225903409,0.21714106456591972,0.11169138379613618,0.20117411857768888,0.22100000164391542,0.11413487723681513,0.2352236149133105,0.1335477700200401,0.1987327966004719,0.1722316449957659,0.3033648625793093,0.24823917726128467,0.11710361092113408,0.22500757160532958,0.22325263359930267,0.24507576881461252,0.25350383900166235,0.2855216251925469,0.07156489313217396,0.06786965296728872,0.14802057464324572,0.12842292611696363,0.22380087958480857,0.10542836677224399,0.34278946480352074,0.14936497317549846,0.10172857858244187,0.1529169856983972,0.32714632331451227,0.178702859165175,0.1306102281973057,0.21124102493938557,0.19284228308931903,0.16262567198952638,0.14247163344837757,0.2165092707653748,0.12905595597078573,0.18511244689649356,0.24362311318158344,0.1371748780831406,0.22233664170859346,0.11298003051827188,0.18855047242903714,0.12395794486979715,0.2823871371628733,0.25860588447896254,0.10114791422890052,0.21189832898557187,0.23084360366981224,0.23447504946623282,0.2179882857631238,0.2978946181620873,0.07258308050059967,0.06483204471908263,0.13730761036217493,0.1328500017690324
lh_cuneus,0.11989463925850431,0.10197367240709725,0.1429505852618016,0.0,0.08871392710973025,0.12480707349960093,0.1655304130445882,0.13031286712916654,0.12715255203457126,0.28605566063237065,0.1415566900599271,0.22043519730118888,0.14991150025677485,0.1368167447905165,0.08390077916635524,0.1457094599663817,0.12803292276447356,0.15309431759291167,0.18159707596059493,0.18283467155473626,0.20173197525540104,0.11080497699555218,0.15112007056807034,0.1451387252733504,0.10784762809214807,0.1926188737079897,0.1437888129729558,0.21797609212352526,0.11765342076981677,0.13078435980512437,0.0852535780438728,0.07338451819771787,0.10287433547372322,0.07801720537290044,0.12874036365653543,0.08647086297011605,0.13563515409851987,0.2957217990405429,0.09117497094506359,0.11057482223805383,0.14304710502153586,0.14043294973650844,0.13694148801827546,0.2574024695688144,0.1640578948626197,0.2241295410418721,0.1601859253569717,0.12944356849254626,0.10925808805899578,0.14874942325643534,0.17521775370222617,0.19192147832501658,0.18726620089995202,0.15329579012581201,0.17459476108008878,0.09399544341394228,0.145210134746247,0.13389188878998157,0.08358744060107112,0.18844459065772667,0.15374293537539863,0.1908032215287085,0.1500975856461788,0.12234379633723648,0.09689991142831107,0.062332662589759016,0.09633477402224189,0.07736603634722858
lh_entorhinal,0.09845972821716653,0.09492081450465499,0.10249439776366648,0.08871392710973025,0.0,0.15795238933625164,0.11603409293128392,0.15439931455933611,0.13949934025344904,0.12967361066552976,0.17256237291479964,0.12447802771276875,0.1481055475523144,0.15939075207548253,0.17917762269970694,0.12027789338411864,0.11660439033795218,0.15413422116370223,0.09368019466510383,0.08363266575657265,0.09753337158845536,0.09367520012484824,0.12337710918366754,0.11649467164861801,0.11134985855513203,0.12320294779699532,0.1470706018142499,0.12254468923282447,0.15235771912141746,0.11161059907555906,0.08235819265254635,0.11639797189160286,0.06850340958482168,0.08645162483543253,0.08610356456504593,0.08750504396419453,0.11715120776416492,0.10756515203890997,0.2716633465085422,0.14847138836614032,0.12057425557240542,0.16271101731245918,0.11530383458594197,0.13808037453054892,0.1628553321658113,0.14017381360264577,0.1374742205441106,0.1816560588519235,0.18189329900870227,0.1023176239336926,0.11547117689704466,0.12062215055301789,0.11322182818362064,0.094947441968272,0.11786609195358536,0.09346205437803486,0.13665930859869413,0.12553406192979352,0.09202474422999125,0.13469871489292684,0.12649156884949775,0.11732310425218802,0.14023678408157447,0.10569782998272188,0.09602172587712023,0.12081711935659396,0.06862140049080453,0.08538149848500935
lh_fusiform,0.2197806538716096,0.17827825574464476,0.19161378884698055,0.12480707349960093,0.15795238933625164,0.0,0.23886360521616867,0.2774705103390267,0.2129680513817308,0.1679538723585796,0.26772201608931706,0.16644160672636532,0.20828649473507602,0.21373445217508427,0.20798731605671095,0.20246961561345167,0.21613204236995562,0.12933165687906562,0.1322524330399641,0.1124234755997714,0.13578469243924568,0.208725869684892,0.2248942922293617,0.2722548071369334,0.1777140325154898,0.20972216724639414,0.2756772511185993,0.1591582518279099,0.21713041324408175,0.20497638639144428,0.07331177114252993,0.08425067812739977,0.11794549166652737,0.13176733894905587,0.18758039395961093,0.140705566464332,0.1740185259535704,0.12604560641806,0.13607819966022808,0.38169817106688153,0.265404065935081,0.2663936244343259,0.1649915786787353,0.18564746835938623,0.2402775907188843,0.18441543332017557,0.19951982448865616,0.22118908537165863,0.24042113968069861,0.16692752378062847,0.20592622916152226,0.14103513910732668,0.15059517927534735,0.09649853759349741,0.1412410471094493,0.1764352272636442,0.21890944338297105,0.2364570074843818,0.151192588787066,0.21900274711646434,0.22903342265235763,0.16364039648995551,0.198350474010086,0.2223202851386237,0.08129951209021681,0.08792367518142002,0.12802800815600143,0.12982456503593415
lh_inferiorparietal,0.2683171358869114,0.1352365763061971,0.30383330983292367,0.1655304130445882,0.11603409293128392,0.23886360521616867,0.0,0.31298144488591917,0.1650684623452573,0.23864588861515615,0.24036920177031584,0.1850486864036225,0.1832678000016675,0.28154218916386503,0.12489433365958373,0.1926519516427081,0.24043798461177812,0.14139707538550578,0.21052449840293042,0.15383770418616874,0.2125033472350943,0.18047557448535087,0.29747553773769786,0.29928492175153915,0.14247325404161928,0.3606867852938754,0.2713651592110599,0.30464901030331154,0.29414924890721034,0.2782457271467195,0.08031726169332654,0.07738467944208999,0.15902814398961615,0.11629445191322972,0.2424283144352675,0.11204844568806778,0.28695300346349595,0.1690526476427751,0.11772071756826849,0.21100298440339169,0.4327213154217225,0.23338087590636777,0.1516351124900511,0.27587736116260436,0.21752883530995684,0.2140719461611995,0.19548650714888002,0.2789093494962638,0.14708010036451405,0.201771118867595,0.2807048549442309,0.1665401876272394,0.22945866495679537,0.13236093034730323,0.22055333074324698,0.12802289846506426,0.31658507009036974,0.29471265336541524,0.1108138882861016,0.33694561280605423,0.27814974061837733,0.3035111502489167,0.2497021986954162,0.30490787194094043,0.0844760537387101,0.07545055326611759,0.1416215166530245,0.11337903596841667
lh_inferiortemporal,0.2269840372636613,0.1425339890729721,0.21437343758489832,0.13031286712916654,0.15439931455933611,0.2774705103390267,0.31298144488591917,0.0,0.1777265206840944,0.190517534724777,0.2766641367634259,0.16403606224802103,0.19759863811576853,0.32515978775883975,0.17571343181030438,0.1858299352719563,0.2139886141278767,0.1444533805766693,0.1661918468020285,0.12727237220160373,0.1693292510265185,0.1677148279806477,0.24449585556046508,0.2739183675847394,0.16202302634108665,0.2612283276705976,0.25536689115065325,0.2149162490875361,0.2637877017621363,0.23378541849699014,0.08321599856554948,0.09288526442718772,0.11924499658626123,0.12146903639332834,0.1984774459140745,0.10804213607346992,0.22235484597341898,0.13571938759168908,0.15739407478464038,0.2535722755848905,0.3505718323244484,0.2663502769150555,0.15933571390117626,0.21724908585588795,0.25025861505233604,0.18859144655303664,0.20917317924760243,0.3408471212578276,0.1918195415473317,0.1744260881984276,0.2189440545609811,0.1664115060641,0.20310068873218365,0.11419285187484807,0.1790308125877891,0.1262430348541278,0.25549966008923514,0.26967358435366034,0.1189049179433116,0.2659051411700704,0.24040943942403162,0.21120083776627321,0.2364400701088996,0.2522251292551001,0.08755864394084739,0.09761553349863905,0.12085178255147123,0.12256727435699769
lh_isthmuscingulate,0.1544042717637503,0.18251804203455457,0.14515770923090035,0.12715255203457126,0.13949934025344904,0.2129680513817308,0.1650684623452573,0.1777265206840944,0.0,0.17801185996643049,0.1913657306266065,0.19324078490930485,0.17967330744352308,0.16899574662765585,0.14925534338345683,0.15185255356508726,0.13995858496920635,0.12255267372332773,0.1320746139617595,0.13642290103510393,0.1477535366436226,0.20412733757333995,0.16973307911360067,0.1797401532827383,0.2091679456832691,0.18767655235297734,0.18046698667698607,0.1448805249651427,0.15250221745753645,0.14038527311889892,0.06811405143596813,0.07910642537824988,0.11765854359634863,0.11373210454031016,0.13604503705625526,0.17012940770788948,0.141814383361228,0.14072121433104118,0.1290425026530162,0.1988733621799633,0.16864213496695962,0.19152693925857608,0.2876814757231197,0.17991694374875614,0.19437106996204623,0.18714974791241606,0.1740108252883818,0.16563881428579585,0.19135351417567664,0.14582612153467744,0.14931461489531855,0.12615088022934579,0.1380118867358122,0.14095514574937124,0.14666688615814602,0.21123659902974062,0.16296413563674955,0.16172736749639566,0.15523453258518854,0.1888270055755359,0.1698105968224093,0.140946191753376,0.1473113146362612,0.14029878341429838,0.07540065861385804,0.08474805522969325,0.1049947552548962,0.11471554755551104
lh_lateraloccipital,0.1576802986001692,0.12374766443242198,0.18657892261592718,0.28605566063237065,0.12967361066552976,0.1679538723585796,0.23864588861515615,0.190517534724777,0.17801185996643049,0.0,0.1947580552112474,0.2718661703620991,0.1767912656721662,0.1940919699477293,0.1202038604459639,0.1585221740341068,0.1484693213503721,0.17289354733782947,0.2086194791422586,0.2370573686978322,0.2982992545639148,0.1418662538275763,0.2085425983255367,0.17843525891441286,0.13369540331073895,0.3338051860485861,0.1811897062974178,0.30041662732624214,0.15812017946913579,0.15522857238187018,0.07908330942447125,0.07896235574278876,0.12655424736740253,0.09077658978419818,0.15807832195745605,0.11215179527925355,0.19035216041127478,0.3338256766477803,0.13205869396616887,0.15716569319513266,0.21023465431303967,0.2041061568523487,0.17895284144167703,0.4026622764656191,0.2078493494598513,0.29017936190774485,0.2029313922824765,0.1827991154325037,0.14917962928463066,0.1609792728474173,0.21257551213279102,0.20015187494002634,0.22864817862352438,0.22503184737396306,0.25881741536221853,0.11978870960179244,0.1873673021208082,0.16591131125190034,0.10624554814677188,0.3155192877076637,0.2022270632147494,0.27580490299288746,0.177660287758471,0.14941084262603538,0.09186381923118117,0.079039663577799,0.10439093863280355,0.08933777903781555
