,lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_parahippocampal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_frontalpole,lh_temporalpole,lh_transversetemporal,lh_insula,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_parahippocampal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_frontalpole,rh_temporalpole,rh_transversetemporal,rh_insula
lh_bankssts,0.0,0.124173769629135,0.21479086974800093,0.1021519865665709,0.15044754542357755,0.26328706968797894,0.24826132303392276,0.29752934180930524,0.15417252326005876,0.1957769137420951,0.21852525161995945,0.17899072889813472,0.1812740964906944,0.30073643949817624,0.12596254766210035,0.15713225537052677,0.28823937655045745,0.1372277987401573,0.17841881639162055,0.09166272144997736,0.13104795750769987,0.1469882490407378,0.20773668092433767,0.24573972929768878,0.13534320647694878,0.3073886034989867,0.2834060708622776,0.18693791272560858,0.22945878938741307,0.26438752734740545,0.08923067036002481,0.08981972571837332,0.12357016201611334,0.11400348885534438,0.19480284649462365,0.12001715287914284,0.19777375430540564,0.1068189937246388,0.11135745421879513,0.21044404007502174,0.25123726250766,0.29341454384264254,0.1591385021733747,0.17198142970870176,0.2328242531605657,0.16195187379339374,0.20457685917436508,0.280590300777431,0.10458014652545525,0.144752723833141,0.2667787416631147,0.13627036349911278,0.1899788434766565,0.0971989631205396,0.12817739142384843,0.13783462610356562,0.20559898887531133,0.2572436308398611,0.16238851992755132,0.3074339864137546,0.28562924130018486,0.17164070395055983,0.2285304389630226,0.22596195397905347,0.09070405983027341,0.08555102098729214,0.12930739715791587,0.11426239674025748
lh_caudalanteriorcingulate,0.124173769629135,0.0,0.11179127233484117,0.11076534900097103,0.08058350108699701,0.14676359220378263,0.1295103069936368,0.12172624411680186,0.155563052978374,0.1356220493262305,0.13207114997036104,0.16224759028548047,0.15283915485828023,0.1268553015455773,0.10982762750162806,0.10992043100090726,0.11864566146539815,0.07727640376581643,0.11013222415378246,0.13135445028431514,0.13199796935333702,0.2014448917140308,0.11027921604952731,0.15098320737767246,0.10714710422117396,0.15050315121549654,0.12960563667617642,0.1407288408507587,0.11331390153590545,0.13240871843191337,0.058732301228384715,0.057353654915284005,0.122240774136665,0.0899208140714144,0.12194803574264583,0.20646441235015653,0.10507350312619523,0.09875226183305748,0.07290292437178748,0.15675449550897022,0.14394402250763605,0.14148578780940774,0.15020601964143715,0.14743482266046168,0.15938470072349328,0.16027750296799906,0.12271510228581356,0.1106049487282226,0.10630510328061564,0.10290587233400202,0.12925154696325197,0.08598440761380094,0.10858689413853158,0.1307144552193046,0.11933064248498988,0.1953328574459188,0.11108545576631589,0.13152829430402954,0.15990915607767547,0.1430728102694321,0.11296780732302415,0.12963398981240593,0.10935031030848345,0.1229933629425688,0.059218710457708476,0.05758393657555977,0.11322708786415077,0.08996022574139236
lh_caudalmiddlefrontal,0.21479086974800093,0.11179127233484117,0.0,0.10825554703701143,0.11749478662971066,0.2247985350664212,0.31764253219707406,0.20700973590864616,0.12702610957534421,0.20045316709755676,0.21469376017154607,0.1928874566043374,0.1436312273556277,0.22680961319934728,0.1309359869834745,0.1983137497880531,0.26777862201183394,0.11851077761330331,0.201303670070896,0.09695413588243441,0.1517439969252121,0.14023984785805002,0.25461257508235935,0.2731938544229637,0.09857560050238043,0.26683776762150824,0.2704018909487127,0.234938637833591,0.2495511157019275,0.2899541243781455,0.08839909193555509,0.07331376352109743,0.1596611023168097,0.12429323960402175,0.2635224821027412,0.09676946134318988,0.3211883452233336,0.10450161944750265,0.09022666658392431,0.177438088469592,0.2934982034215789,0.18606060790610834,0.12931419171661335,0.16091201980096845,0.20773755388977885,0.1614088400231619,0.15963381459545453,0.22293008246588422,0.11806487784444769,0.18851127761814696,0.280864826339354,0.1319622814213045,0.24304973610154476,0.10279174981966661,0.15405253434027982,0.12354672326626004,0.29243809898132617,0.29235155248382494,0.11729210074715778,0.24206172891436184,0.2746145511017232,0.22425825954637088,0.237345759023667,0.27954101735180764,0.08963170388297911,0.06627635580604388,0.15912929119430427,0.12587315875794275
lh_cuneus,0.1021519865665709,0.11076534900097103,0.10825554703701143,0.0,0.10892794076146363,0.1383989386269066,0.1397109961657595,0.1395406768389204,0.1605352637618789,0.27334660525038756,0.14618663547086955,0.2175575127633985,0.17035373080028463,0.12188610779019604,0.12578422087051758,0.11940943644871949,0.12004448010150544,0.12479962322490981,0.15775887574914096,0.1572267738543365,0.21747378598943198,0.111731211202992,0.11017588184151285,0.154931439117475,0.0759478851387071,0.1584201817716287,0.10722735386063277,0.20231399083248067,0.1241339478645774,0.13518661850779323,0.08673340002868843,0.06949023513238943,0.10569963085292625,0.07232792158959275,0.10188173324038832,0.10212597958720353,0.13459464027232237,0.31151317029937814,0.08425369251633398,0.11252976194110034,0.13926146351877208,0.1383281914766132,0.1385707169532678,0.2349302547040098,0.14833586550681188,0.2515604279796346,0.17145321081627,0.11761876097034815,0.1397568356495112,0.12733729550969114,0.12382422046395294,0.13781238217640493,0.11995570999997518,0.1962500535388227,0.22039809497398932,0.10251594617235307,0.11886845313686079,0.13367521032554916,0.10294856382862355,0.1724654098145813,0.10446469251016392,0.18802052408088504,0.10513305050796859,0.13531286962395192,0.09080764698505374,0.06469212570210917,0.10278925360617264,0.07888199896732556
lh_entorhinal,0.15044754542357755,0.08058350108699701,0.11749478662971066,0.10892794076146363,0.0,0.16376520305905207,0.13974840783098197,0.18898081358070265,0.12770524858070048,0.15612515058241544,0.15394529867345028,0.14556831980843168,0.14507521197855486,0.1844825832940397,0.12725759427423392,0.10827558225208743,0.12892170103995085,0.17448862197137952,0.12765016968485696,0.0786922134773622,0.10996075816917357,0.09704485428920624,0.13954680272685904,0.1317820516304612,0.10831400684314373,0.13641320905518284,0.1360544466906774,0.13077000894090215,0.16282270791588266,0.13413667341781502,0.12410046172890304,0.13847026844218271,0.0787797264844733,0.08221995304168757,0.1046820223441713,0.0894552897238725,0.10951490608804365,0.11788454743563105,0.2226210395643927,0.13731521600975818,0.13174046157672614,0.19578479680753214,0.13604997256431786,0.12308533785642949,0.14915941474885336,0.13417378115192938,0.1560629037756055,0.20217530450963422,0.11293241727432506,0.1101817703472798,0.13362806204156075,0.13844806966020992,0.1303897699689893,0.08072710945075952,0.12666810482194363,0.0965179167590903,0.14241639574821105,0.13398498601543032,0.11324080745958078,0.15196025977586577,0.1452297370362945,0.11754510545997413,0.15664652033799775,0.14052647448838765,0.11362416614372554,0.1490581371179321,0.08368745557707839,0.08814227515391299
lh_fusiform,0.26328706968797894,0.14676359220378263,0.2247985350664212,0.1383989386269066,0.16376520305905207,0.0,0.2923179682638953,0.31774713783656616,0.1983906183759608,0.24485995563866375,0.25338728311135145,0.2809512666740968,0.22919145719211464,0.3317302987677385,0.18261578998125097,0.18155633636746024,0.2803838164842685,0.14172563595678736,0.20079888096798573,0.11704045336167772,0.18351969255943953,0.18881768851581102,0.22312725370733166,0.30219992133885043,0.13557301432697152,0.32062620429860283,0.2988160495528665,0.2405548974385042,0.25047681572871616,0.2719649205298687,0.09669651451588586,0.09562498806878891,0.1423183491111085,0.1231197999575599,0.20997657964606667,0.1321948838494868,0.20741902596667233,0.1308733851200865,0.11980928568585375,0.3092635928160934,0.3148207530167706,0.31542981306911433,0.19307180821617956,0.2081911367193923,0.2758578753105056,0.2287937983744776,0.26323177326155056,0.27913184186484197,0.15001508023473784,0.18764110099110254,0.2801866613672537,0.14342452427539726,0.2027460300449359,0.12574806144295378,0.1793554285784886,0.17285762659852164,0.235173980206155,0.30464341645111803,0.1948381116712791,0.3310416913329894,0.3056440532270497,0.21109473816387578,0.23763578763571389,0.26356232722789785,0.09489695710497281,0.08908326656305027,0.14854079603922463,0.1209073920693539
lh_inferiorparietal,0.24826132303392276,0.1295103069936368,0.31764253219707406,0.1397109961657595,0.13974840783098197,0.2923179682638953,0.0,0.2900924616922451,0.15210187447151455,0.2751428660592182,0.29142158846391647,0.2535621407614106,0.20325534957741334,0.298264267223735,0.15541982794821543,0.20644040022145685,0.3220122390698266,0.16082778673608675,0.3041814090904066,0.11122548049998417,0.1873559685145427,0.15369274444608125,0.24909348289462319,0.37633426146635557,0.10883608877685792,0.36087935504553975,0.2955886313080119,0.3194025203485156,0.31016612577681124,0.373940407394974,0.10866354085631846,0.08598490951614632,0.15481726175139957,0.1284764832641419,0.25311607469952224,0.10651757920670331,0.31039884079674634,0.1514350056434335,0.1016373724501106,0.22416717889089122,0.4001426492021518,0.2424982703702829,0.15138998162958803,0.21998038017680877,0.2724145156728733,0.22234484827644158,0.24095018738803461,0.27972681178066117,0.13081681592778865,0.20934093442608784,0.3315708190433903,0.16999802281871987,0.29242324572849054,0.11874058012039392,0.1828252920729364,0.13622466688512316,0.2788975604937428,0.39038688248903713,0.1410105714837099,0.315531335051071,0.29525235055203264,0.3237297908630941,0.2854306027304824,0.3692830138860455,0.11091513816579442,0.08021790406007837,0.15235615393694266,0.1260926664870754
lh_inferiortemporal,0.29752934180930524,0.12172624411680186,0.20700973590864616,0.1395406768389204,0.18898081358070265,0.31774713783656616,0.2900924616922451,0.0,0.1692328418690372,0.27108054777761054,0.2950590182980734,0.230210491308152,0.23738918366173642,0.3731878398941297,0.15093234473069697,0.17412747710249535,0.25485704773455375,0.18363535989219473,0.22773838465989704,0.10947704251505869,0.16666929639743794,0.14606305317164994,0.2354184945638912,0.28952950763974855,0.13042144174763814,0.29312637279355197,0.3048668300854907,0.24028091296726817,0.2876048885836538,0.2870050867810415,0.1119749344452342,0.108186850271055,0.11740261028224723,0.11063941793459699,0.21184536802145945,0.112543997770608,0.20905127032351037,0.14027569565846262,0.1320394387170359,0.22639553093487574,0.2850703444496566,0.3398597767049778,0.17178050718284532,0.20409402839496957,0.27185339070756287,0.2076191248172834,0.28717557149804285,0.3678742873481473,0.12695464418547656,0.17124418897866367,0.26784312682235356,0.18154873912501096,0.2290386484388849,0.1165731987332905,0.17426661714827177,0.13877531852495795,0.24093859544241938,0.27684485172402656,0.16123917300509244,0.3081631114081543,0.2868145941635383,0.21984897634441197,0.2888327894132593,0.29130508140844236,0.11406309084043469,0.10431590188246471,0.11565713795853573,0.11246627048342787
lh_isthmuscingulate,0.15417252326005876,0.155563052978374,0.12702610957534421,0.1605352637618789,0.12770524858070048,0.1983906183759608,0.15210187447151455,0.1692328418690372,0.0,0.20942126720676396,0.18357415438525002,0.23240430938245288,0.1683771080942966,0.16023854019278452,0.15907870765149398,0.1218676851003371,0.1403842373988485,0.11471771034143897,0.13043024274067241,0.13630280928415367,0.16377023200241694,0.21508071575307663,0.1382468272461809,0.17780787354770722,0.1341487282107667,0.18248183856267944,0.1551410794421137,0.15302791180314185,0.13702536920794298,0.14239719627513717,0.07836474080694876,0.0737299087426201,0.12458260986167057,0.09570212017551419,0.12765191808301227,0.1859849122475303,0.12906455025337366,0.1358309177125556,0.11220296527699969,0.17199603413613446,0.15196602135333187,0.1815134053401131,0.3234262226923477,0.19151492930476688,0.19405398662696954,0.2318555443522823,0.1705971845290003,0.14503133868448106,0.14558647796446414,0.1293981713463305,0.15239428223621718,0.11773699898825449,0.12417378553320085,0.16518900092911104,0.16715715690203375,0.20354636294316178,0.13881901779855826,0.14859568702136913,0.2210078740179283,0.1816369889585205,0.14315882522527587,0.13929375410573075,0.13944268536230595,0.14076288402714898,0.07637432505395426,0.07478234783803034,0.11302446135162902,0.10200498171219638
lh_lateraloccipital,0.1957769137420951,0.1356220493262305,0.20045316709755676,0.27334660525038756,0.15612515058241544,0.24485995563866375,0.2751428660592182,0.27108054777761054,0.20942126720676396,0.0,0.2527558681485378,0.343838215922362,0.23208484186082914,0.23912006597130836,0.16302444130139415,0.17665777366515842,0.2239764044481924,0.17289428094751347,0.22857610607420287,0.1627271477174717,0.2863135096341607,0.15322359108639133,0.1999155196963864,0.2810547690779952,0.09912505705305485,0.3184262389906921,0.20837314217277259,0.3574358029833755,0.23020316874288888,0.2587151313631404,0.1125687908072284,0.08808323993372194,0.12823700732166726,0.09693144323613657,0.16950216255315992,0.1281948138909432,0.22502054210962427,0.2648249564298917,0.11126135400396263,0.17888571825855587,0.27589301590477894,0.24926909091776794,0.19268383484050616,0.3876824681333928,0.26714261828453056,0.35021241390051805,0.27515026984095203,0.23064042453741904,0.16211491120569724,0.19983458166534845,0.22772216788546115,0.19432916832012792,0.22256402916232257,0.19871481464795981,0.27553271915117833,0.1390372037835891,0.22494049333573968,0.2526059952593405,0.1379572083783344,0.32156526653909895,0.20168869960702868,0.30883963170908635,0.19245097294645627,0.24642110183282184,0.10899049888957749,0.08046571323216756,0.1289028763867078,0.10295038088707896
