,lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_parahippocampal,lh_paracentral,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_frontalpole,lh_temporalpole,lh_transversetemporal,lh_insula,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_parahippocampal,rh_paracentral,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_frontalpole,rh_temporalpole,rh_transversetemporal,rh_insula
lh_bankssts,0.0,0.1361111880024698,0.2204545360133985,0.1414407605213321,0.12621202249565544,0.2545458006880208,0.28134152030457527,0.2413083603945045,0.17180738394910197,0.16774271384921577,0.26391943034589604,0.1454547410313359,0.17053463741212332,0.22680425067470739,0.13735218011726996,0.16767084104242977,0.20149726610681068,0.14486325034534117,0.1660705535391065,0.10755799834413043,0.14454924363660532,0.16810561025310403,0.23805559874307605,0.27943895256405266,0.14931904027010842,0.2823232033748941,0.29805505317918257,0.2069136949503146,0.23967479137257217,0.27934975096495807,0.077859700892361,0.0833576677357744,0.14468590265062106,0.11464636268087668,0.17478815952638488,0.12923276088925864,0.24062736643972427,0.09909622873198089,0.13264295239748744,0.24928232535676864,0.31151627885372124,0.22725360088241323,0.16155586933490984,0.2051584008007176,0.22923302818823363,0.15565507254777233,0.18374382138550918,0.23650941671545556,0.13194726086191808,0.1899379169955412,0.2433088127544289,0.1328340323787713,0.20260107620815151,0.11276823138820966,0.1636407651794989,0.15472337157115348,0.21538285500519602,0.2531724955890004,0.1606858005234407,0.2986158247096786,0.29335892202228925,0.2087835323143701,0.18937551976875797,0.23423399362177008,0.08031333725071035,0.06932724684965676,0.11655951767032843,0.10986817326978543
lh_caudalanteriorcingulate,0.1361111880024698,0.0,0.1014645831839215,0.09599829295683497,0.10158036506039582,0.17179699488143685,0.12143228005622575,0.13192743034445117,0.15518171872530806,0.10313506436414938,0.1355685113834719,0.12076153293694517,0.1276969295797498,0.11546241733395521,0.11536998372268083,0.10783574634194383,0.11575831485762636,0.08691287982110608,0.09467924179885724,0.09650347935708148,0.09707273054171417,0.18284427019289687,0.1125559560079818,0.13480155506814714,0.1605821422222124,0.1240215658359169,0.13349915734890966,0.09622894650456845,0.12045770220594916,0.12493189211937579,0.05902108860108525,0.07453229477346851,0.10446379325128706,0.11432916896075693,0.11085847440192502,0.1750796196022116,0.09911415116667747,0.07665452876439294,0.0985312735127578,0.16728799234501474,0.11747405603413444,0.1376043868893749,0.14428752251048627,0.10931552650208673,0.15071325354164175,0.11809218173025485,0.1239324370064612,0.11862503871653897,0.11126570277103559,0.10271643643306169,0.1088799025973862,0.08568562331546771,0.10471124167006496,0.09954060659465819,0.10165694383942214,0.15367040716509697,0.10963225922107128,0.12296247711692201,0.17692204791749205,0.12376540049109515,0.13574628452435228,0.09657778468193423,0.11448351837876479,0.11219045913111972,0.05989499662945657,0.06212279862040384,0.09247239613717037,0.10700792537851903
lh_caudalmiddlefrontal,0.2204545360133985,0.1014645831839215,0.0,0.12098459153173569,0.1074596695598769,0.15855475561642565,0.26869508921077556,0.1591276566364629,0.12242268512362674,0.13730482161435723,0.2245061088837422,0.12382163029550122,0.12477140656158785,0.17769708210073548,0.11832373809710175,0.18093432633945966,0.21532338270714077,0.1400283178053879,0.2060256330509997,0.09413357069988947,0.14454334481931064,0.1282885385786541,0.29270372816013523,0.24662926344522823,0.10335143200515455,0.21222117400168608,0.28079374165542326,0.23251126800717012,0.2578308708840242,0.29028952652560486,0.0897534252026284,0.0798850266137098,0.1388766683960043,0.11251037470076572,0.20605777594389346,0.09274376268754328,0.2809682404148704,0.09399366014798465,0.10443943831918794,0.16139917102546683,0.27423453931084063,0.15941589151908117,0.11976527858411333,0.17186369661786227,0.18264550974313318,0.1382026461980674,0.1462469174710944,0.17551281953368777,0.12493242667065535,0.19923100524489482,0.23131390097872737,0.12384449250240974,0.19297269655612628,0.09310053329890461,0.1699176422265543,0.11595772648952132,0.27886451177480964,0.23579954143649834,0.11380689315532902,0.20786519729457428,0.2684555504211133,0.220258639771607,0.2033943069225697,0.2949911812134064,0.09489248623458525,0.06680680842762585,0.1317356023478315,0.11054036249189632
lh_cuneus,0.1414407605213321,0.09599829295683497,0.12098459153173569,0.0,0.11660921213685531,0.12998173854359063,0.14902238212617142,0.15964476711122336,0.15958809537362162,0.3341745560346749,0.12479416695337553,0.2665213870742716,0.17849241302140567,0.13859448086609394,0.1168786245787565,0.1841922958685892,0.14836804839194007,0.1262901418811838,0.1491788462784634,0.18515340872512706,0.24165164340457534,0.11755133078181422,0.16357502625666084,0.16690802912790903,0.10486998992661863,0.20669149754919294,0.13871377254678896,0.19123970849989821,0.1498223349952956,0.14075975567466298,0.10061460540923388,0.09575486452325965,0.11454326693900031,0.08463735276549361,0.11328190029599285,0.10396723750267813,0.11620749338752229,0.2891243379902238,0.10572074549741206,0.12428121281393183,0.16089137509863716,0.14677458622588171,0.1502322677156037,0.2984675909133664,0.1641712155106667,0.2812321692788341,0.17451924617636144,0.13043043612729116,0.13369990831928275,0.19195637061501603,0.12372456038301305,0.15378152834292205,0.20508410068965885,0.2119076801173979,0.24350659329197602,0.11969116872745743,0.1698185964549715,0.1820209727795718,0.10016019850831882,0.19935974726858172,0.14051190824134557,0.20230481339147435,0.131582796622792,0.14934373221357475,0.09820185588797524,0.07229430607264084,0.10550917093202163,0.07851521722161368
lh_entorhinal,0.12621202249565544,0.10158036506039582,0.1074596695598769,0.11660921213685531,0.0,0.1359469639204084,0.12732305477095898,0.17090103702849865,0.1377383939078132,0.1314990801209779,0.15510040531089167,0.12474678744368455,0.1584252597883957,0.19894702154772967,0.10906373435324176,0.1275415916806193,0.15435446746903647,0.19130213968006557,0.12454643479285878,0.07723332952118794,0.12083153206234666,0.10520599203870346,0.13849076223454165,0.14411207469130477,0.11014233762445036,0.15196474914341515,0.18013429487770674,0.1355126181320636,0.14629058897304525,0.14039772083164834,0.09605639909738624,0.1303709570867546,0.07322938982208498,0.07654013240152596,0.08910412568362619,0.09583255464843621,0.10477950956283388,0.09274840780393623,0.22465544878857466,0.13094633340108774,0.14246359539904077,0.178526784511098,0.13424351872958906,0.1473247700449789,0.174404174543354,0.1299167647521288,0.1732107201627877,0.19904202857049313,0.10550717424497967,0.1054834156892136,0.10516485380483843,0.16247281512123427,0.13623518236290308,0.08634795250323181,0.12656804231984806,0.09816748148422824,0.14067610030074604,0.1268209297480597,0.11417142552233969,0.15357917827697912,0.16771778831622167,0.13818009046983604,0.1379837692238304,0.1368375193857409,0.10610342626513389,0.10939086002991913,0.07252372072332429,0.07412137616163444
lh_fusiform,0.2545458006880208,0.17179699488143685,0.15855475561642565,0.12998173854359063,0.1359469639204084,0.0,0.2538178928200707,0.28382042016489895,0.23147515785388734,0.1609466413623539,0.25005713989184614,0.17030590640915183,0.1786207769775212,0.243010818956042,0.1658068940101925,0.16124843761487478,0.17863861578073403,0.13465911605815453,0.12794400709459508,0.11603675526809358,0.13095538768851034,0.23346410103611367,0.19132598719403024,0.2721265891705315,0.17940890648530433,0.23191889570141455,0.251477502489692,0.16377102395768092,0.20609958057060423,0.20593963955584998,0.07391030743716191,0.09386277618503763,0.1384993899688353,0.12010063018127906,0.15900019653418052,0.15972505545252175,0.159774529352066,0.09996635958780749,0.15182925461595836,0.3324962641824708,0.24225612225331525,0.26632466107809,0.201662275176958,0.19075045709647642,0.2525584666040271,0.17281990441838635,0.18015558360056397,0.21282747339424612,0.1581680673669326,0.15561208699514756,0.18190557601565874,0.12467494780499787,0.15994466590432418,0.1175776965164501,0.14088612345918186,0.21385339951264018,0.1872013256243588,0.21845879412012534,0.23199342566832093,0.24394794975429399,0.23865097828019965,0.1627249594132245,0.17009695853038492,0.18819359969763724,0.07764387711831854,0.07661047467833315,0.1228618327596886,0.11212048846281546
lh_inferiorparietal,0.28134152030457527,0.12143228005622575,0.26869508921077556,0.14902238212617142,0.12732305477095898,0.2538178928200707,0.0,0.26747372809689957,0.17357401590027113,0.17876055180027586,0.28746183022488814,0.1572280126396233,0.16908103833875493,0.2840489108044327,0.14242535478154086,0.2103126700173849,0.2571980828657733,0.1519115916209624,0.1922195318105807,0.11877706168855955,0.16923194428095797,0.18011628840524632,0.31535674436724465,0.3695307390415213,0.13172944338561324,0.3297232479352812,0.3531274648988236,0.2888753472562215,0.3097306423011206,0.34530902038177536,0.08639210699688106,0.08970626573198866,0.15457989357514498,0.12766291839996213,0.23875027024563208,0.11417558702603912,0.268954980819339,0.11600543909761095,0.13173681814558014,0.25316645161800205,0.3936300455336471,0.24477820482560195,0.15590091265513448,0.22355791749760534,0.24516767935563838,0.17497951282214527,0.19070175338844558,0.23581772077808164,0.15435721360834717,0.21782685123704215,0.2628921253886126,0.1441150104097898,0.21209532099590386,0.11760526529307626,0.19894567058469312,0.15642936182052752,0.31144107332352094,0.3219262260545485,0.14416208930026825,0.3131225814509448,0.3070834164534954,0.27607981640916807,0.22333650581859216,0.30433091720558775,0.08977262307865279,0.07453591657788503,0.14007064953271708,0.11917192210201787
lh_inferiortemporal,0.2413083603945045,0.13192743034445117,0.1591276566364629,0.15964476711122336,0.17090103702849865,0.28382042016489895,0.26747372809689957,0.0,0.21739760076291498,0.1956846068345566,0.269305057488738,0.17899079796756706,0.2006256143253031,0.3598063771087149,0.1392416735762424,0.18130537059719082,0.21015202900766938,0.16195359593910977,0.1522522091087624,0.116609480854912,0.15758322978847028,0.18960644507375649,0.2221597416687546,0.26208020777866065,0.16674785403189532,0.2832250768975586,0.26684758710663525,0.1920739297636959,0.2455299619598347,0.22126520570483235,0.08133531812593577,0.10807967804445082,0.1098483943850473,0.10086174069371437,0.1650423085965531,0.1333519789459526,0.17782925309436337,0.11782873398148408,0.18463114649693507,0.24900629387368434,0.27607048409997004,0.3360950099759654,0.20741640665059452,0.2216288253688248,0.2784076156246011,0.1903996875273242,0.21249840663965017,0.3070268957414177,0.15588854359452392,0.1650001359182757,0.1761259093554468,0.1608300460127982,0.1958212303929692,0.12452856538147362,0.17570909669218895,0.16928034019833654,0.22978952746098935,0.2348377863544664,0.17686062998261942,0.3029027802062724,0.2640617836924355,0.20383305612060662,0.2017065195883286,0.21754437488498843,0.0852808560867906,0.08365931754727333,0.10053406993827525,0.09349121566492828
lh_isthmuscingulate,0.17180738394910197,0.15518171872530806,0.12242268512362674,0.15958809537362162,0.1377383939078132,0.23147515785388734,0.17357401590027113,0.21739760076291498,0.0,0.1904453632597809,0.17199363394775383,0.1950557310344149,0.208921915017865,0.18392960804401776,0.14855949143436142,0.15335821345242387,0.14797511096075572,0.12531150464548318,0.12446778345477684,0.13063213583780464,0.14823576515215636,0.23984335586438502,0.15728553165561754,0.19568097949807642,0.21334365068134015,0.19750252117963216,0.18186615693325694,0.14632605515392,0.16998268689318954,0.1507607956794701,0.0772123861786846,0.09188973111236762,0.11982025985526296,0.10043274005606871,0.12144225242240533,0.18320608806786534,0.12190489928490039,0.1221609528309218,0.13043655322143285,0.17869391869761553,0.17065870710218417,0.20880520464850683,0.3853436325916691,0.19104973762909797,0.21338123173435525,0.22149016132574073,0.18513168536932453,0.1619393304057701,0.14622925526625222,0.14497484804256477,0.13629609699106934,0.13238835556205708,0.14844633608339444,0.1510153120264123,0.16205605406111065,0.25531668448969913,0.1544400656018906,0.17402661288329957,0.2110159532939616,0.22073786960086866,0.1792909543791272,0.15034747796883385,0.13623191934736306,0.14879462548587608,0.07743731008474036,0.07438699037092025,0.10691840204741812,0.09142434935548015
lh_lateraloccipital,0.16774271384921577,0.10313506436414938,0.13730482161435723,0.3341745560346749,0.1314990801209779,0.1609466413623539,0.17876055180027586,0.1956846068345566,0.1904453632597809,0.0,0.14689951219582625,0.29181209297336974,0.2000585759337497,0.16764401456310904,0.12434011586454023,0.2159815450594569,0.1751428719979405,0.14787979694633854,0.1665717997860168,0.18988341192130684,0.2747313421951947,0.1406260087205905,0.20576029202414306,0.19645514176723022,0.12221564744823762,0.25864871291265074,0.1800770139011663,0.22957266937375745,0.17407724477738767,0.16684521940324565,0.09792104558247003,0.09804591388092616,0.10717234701724267,0.07978943169988416,0.1169376024442811,0.11269706991617427,0.13821766117628922,0.2607341393625646,0.11437760370408809,0.13448141002623057,0.1915015457855332,0.16862286969898307,0.1850502188662152,0.36623727881451695,0.2004130873550115,0.3046083585810568,0.1959793075431673,0.15429704444091802,0.13456074455817413,0.2201583197261065,0.13161840722133517,0.17431344469781407,0.22085527504864283,0.2218239589721603,0.27638352732562965,0.14794881749513206,0.18871692497719483,0.2184541461219517,0.11177697314385278,0.2564889832573278,0.18452752491011917,0.24329593769393124,0.13728113229436106,0.17112744660686666,0.09829563464877582,0.07622947338468947,0.10164441325733584,0.0731073897049701
